Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
037,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-04 19:37:25,Jan Becker,"10,18",Ford Motor,Produkt N,"75,0",Lager E,Lager E
037,Bestellung im System eintragen,2024-03-04 20:31:25,David Meyer,"4,63",Ford Motor,Produkt N,"75,0",Lager A,Lager I
037,Lagerbestand überprüfen,2024-03-04 21:17:25,Noah Becker,"2,24",Ford Motor,Produkt N,"75,0",Lager F,Lager E
037,Auftragsabwicklung im System starten,2024-03-04 22:10:25,David Meyer,"8,33",Ford Motor,Produkt N,"75,0",Lager J,Lager F
037,Artikel zusammenstellen,2024-03-04 22:17:25,Paul Zimmer,"3,38",Ford Motor,Produkt N,"75,0",Lager B,Lager H
037,Ware verpacken,2024-03-04 22:41:25,Sarah Schmidt,"4,63",Ford Motor,Produkt N,"75,0",Lager F,Lager A
037,Gewicht prüfen,2024-03-04 22:58:25,Lisa Schulz,"1,52",Ford Motor,Produkt N,"75,0",Lager D,Lager A
037,Anzahl der Artikel überprüfen,2024-03-04 23:22:25,Sophia Lang,"4,25",Ford Motor,Produkt N,"75,0",Lager I,Lager B
037,Verpackung prüfen,2024-03-04 23:46:25,Lisa Schulz,"4,2",Ford Motor,Produkt N,"75,0",Lager E,Lager J
037,Bezahlaufforderung an Kunde schicken,2024-03-05 00:35:25,Luca Huber,"10,46",Ford Motor,Produkt N,"75,0",Lager B,Lager B
037,Bezahlaufforderung an Kunde schicken,2024-03-05 01:35:25,Noah Becker,"9,59",Ford Motor,Produkt N,"75,0",Lager B,Lager I
037,Informationen an Transporteur übermitteln,2024-03-05 02:01:25,Timo Wagner,"9,26",Ford Motor,Produkt N,"75,0",Lager F,Lager A
037,Paket an Transporteur übergeben,2024-03-05 02:38:25,Luca Huber,"6,54",Ford Motor,Produkt N,"75,0",Lager G,Lager I
037,Bestellstatus im System ändern,2024-03-05 02:49:25,Mia Schmitt,"2,36",Ford Motor,Produkt N,"75,0",Lager A,Lager A
038,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Noah Becker,"1,52",Boeing,Produkt P,"100,0",Lager G,Lager D
038,Kunden-Daten in System übertragen,2024-03-04 20:14:25,Timo Wagner,"4,2",Boeing,Produkt P,"100,0",Lager D,Lager H
038,Zahlvorgang abschließen,2024-03-04 20:41:25,Luca Huber,"6,26",Boeing,Produkt P,"100,0",Lager B,Lager H
038,Bestellung im System eintragen,2024-03-04 21:39:25,Leonie Richter,"6,75",Boeing,Produkt P,"100,0",Lager E,Lager F
038,Lagerbestand überprüfen,2024-03-04 21:46:25,Paul Zimmer,"2,16",Boeing,Produkt P,"100,0",Lager F,Lager C
038,Auftragsabwicklung im System starten,2024-03-04 22:08:25,Sophia Lang,"6,11",Boeing,Produkt P,"100,0",Lager B,Lager C
038,Artikel zusammenstellen,2024-03-04 22:21:25,Timo Wagner,"3,49",Boeing,Produkt P,"100,0",Lager F,Lager A
038,Ware verpacken,2024-03-04 22:41:25,Sarah Schmidt,"4,45",Boeing,Produkt P,"100,0",Lager I,Lager J
038,Gewicht prüfen,2024-03-04 23:33:25,Lisa Schulz,"2,32",Boeing,Produkt P,"100,0",Lager J,Lager H
038,Anzahl der Artikel überprüfen,2024-03-05 00:14:25,Nico Schmidt,"4,67",Boeing,Produkt P,"100,0",Lager F,Lager B
038,Verpackung prüfen,2024-03-05 00:36:25,Emilia Wagner,"4,31",Boeing,Produkt P,"100,0",Lager J,Lager H
038,Fehler im System eintrgen,2024-03-05 00:55:25,Noah Becker,"9,89",Boeing,Produkt P,"100,0",Lager G,Lager E
038,Bestandsverwaltung informieren,2024-03-05 01:35:25,Noah Becker,"10,48",Boeing,Produkt P,"100,0",Lager A,Lager E
038,Lagerbestand überprüfen,2024-03-05 02:14:25,Nico Schmidt,"1,99",Boeing,Produkt P,"100,0",Lager C,Lager G
038,Auftragsabwicklung im System starten,2024-03-05 02:33:25,Timo Wagner,"8,61",Boeing,Produkt P,"100,0",Lager H,Lager F
038,Artikel zusammenstellen,2024-03-05 02:51:25,Laura Fischer,"3,52",Boeing,Produkt P,"100,0",Lager C,Lager D
038,Ware verpacken,2024-03-05 03:49:25,Emilia Wagner,"3,0",Boeing,Produkt P,"100,0",Lager I,Lager D
038,Gewicht prüfen,2024-03-05 04:41:25,Sarah Schmidt,"1,26",Boeing,Produkt P,"100,0",Lager J,Lager G
038,Anzahl der Artikel überprüfen,2024-03-05 05:34:25,Lena Mueller,"2,79",Boeing,Produkt P,"100,0",Lager J,Lager A
038,Verpackung prüfen,2024-03-05 06:04:25,Max Mustermann,"3,96",Boeing,Produkt P,"100,0",Lager C,Lager J
038,Paket zur Warenausgabe bringen,2024-03-05 06:21:25,Paul Zimmer,"4,65",Boeing,Produkt P,"100,0",Lager F,Lager H
038,Paket an Kunde übergeben,2024-03-05 07:02:25,Mia Schmitt,"6,4",Boeing,Produkt P,"100,0",Lager D,Lager C
038,Bestellstatus im System ändern,2024-03-05 07:51:25,Lisa Mueller,"2,88",Boeing,Produkt P,"100,0",Lager J,Lager F
039,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Laura Fischer,"2,62",General Motors,Produkt L,"140,0",Lager I,Lager F
039,Kunden-Daten in System übertragen,2024-03-04 20:30:25,Sophia Lang,"4,08",General Motors,Produkt L,"140,0",Lager A,Lager D
039,Rechnungsadesse aufnehmen,2024-03-04 20:46:25,Sophia Lang,"10,7",General Motors,Produkt L,"140,0",Lager D,Lager F
039,Rechnungsadesse im System eintragen,2024-03-04 21:09:25,Lisa Schulz,"10,31",General Motors,Produkt L,"140,0",Lager F,Lager E
039,Bestellung im System eintragen,2024-03-04 21:26:25,Nico Schmidt,"8,16",General Motors,Produkt L,"140,0",Lager J,Lager I
039,Lagerbestand überprüfen,2024-03-04 21:33:25,Nico Schmidt,"1,93",General Motors,Produkt L,"140,0",Lager E,Lager J
039,Auftragsabwicklung im System starten,2024-03-04 22:00:25,Timo Wagner,"6,92",General Motors,Produkt L,"140,0",Lager F,Lager B
039,Artikel zusammenstellen,2024-03-04 22:41:25,Max Mustermann,"3,77",General Motors,Produkt L,"140,0",Lager B,Lager C
039,Ware verpacken,2024-03-04 23:05:25,Timo Wagner,"5,65",General Motors,Produkt L,"140,0",Lager D,Lager G
039,Gewicht prüfen,2024-03-04 23:38:25,Emma Weber,"1,18",General Motors,Produkt L,"140,0",Lager F,Lager H
039,Anzahl der Artikel überprüfen,2024-03-05 00:18:25,Lena Mueller,"3,68",General Motors,Produkt L,"140,0",Lager G,Lager H
039,Verpackung prüfen,2024-03-05 00:47:25,Paul Zimmer,"5,0",General Motors,Produkt L,"140,0",Lager H,Lager A
039,Fehler im System eintrgen,2024-03-05 01:18:25,Emilia Wagner,"7,14",General Motors,Produkt L,"140,0",Lager G,Lager B
039,Bestandsverwaltung informieren,2024-03-05 01:30:25,Max Mustermann,"7,8",General Motors,Produkt L,"140,0",Lager I,Lager I
039,Lagerbestand überprüfen,2024-03-05 01:51:25,Laura Fischer,"1,69",General Motors,Produkt L,"140,0",Lager E,Lager F
039,Auftragsabwicklung im System starten,2024-03-05 02:11:25,Sarah Schmidt,"9,81",General Motors,Produkt L,"140,0",Lager D,Lager E
039,Artikel zusammenstellen,2024-03-05 03:10:25,Max Mustermann,"4,88",General Motors,Produkt L,"140,0",Lager H,Lager J
039,Ware verpacken,2024-03-05 03:12:25,Emilia Wagner,"5,87",General Motors,Produkt L,"140,0",Lager D,Lager B
039,Gewicht prüfen,2024-03-05 03:49:25,David Meyer,"2,6",General Motors,Produkt L,"140,0",Lager G,Lager I
039,Anzahl der Artikel überprüfen,2024-03-05 04:31:25,Luca Huber,"4,86",General Motors,Produkt L,"140,0",Lager D,Lager D
039,Verpackung prüfen,2024-03-05 05:16:25,David Meyer,"5,45",General Motors,Produkt L,"140,0",Lager I,Lager I
039,Bezahlaufforderung an Kunde schicken,2024-03-05 05:27:25,Emma Weber,"9,58",General Motors,Produkt L,"140,0",Lager E,Lager I
039,Informationen an Transporteur übermitteln,2024-03-05 05:45:25,Lena Mueller,"6,77",General Motors,Produkt L,"140,0",Lager F,Lager E
039,Paket an Transporteur übergeben,2024-03-05 06:29:25,Sarah Schmidt,"10,02",General Motors,Produkt L,"140,0",Lager E,Lager H
039,Bestellstatus im System ändern,2024-03-05 06:44:25,Noah Becker,"1,28",General Motors,Produkt L,"140,0",Lager C,Lager D
040,Kunden-Daten aufnehmen,2024-03-04 19:37:25,David Meyer,"2,24",Daimler AG,Produkt C,"80,0",Lager A,Lager D
040,Kunden-Daten in System übertragen,2024-03-04 20:22:25,Paul Zimmer,"2,73",Daimler AG,Produkt C,"80,0",Lager F,Lager A
040,Rechnungsadesse aufnehmen,2024-03-04 20:27:25,Leonie Richter,"6,45",Daimler AG,Produkt C,"80,0",Lager E,Lager B
040,Rechnungsadesse im System eintragen,2024-03-04 20:57:25,Lena Mueller,"6,87",Daimler AG,Produkt C,"80,0",Lager C,Lager B
040,Bestellung im System eintragen,2024-03-04 21:51:25,Lena Mueller,"6,91",Daimler AG,Produkt C,"80,0",Lager J,Lager I
040,Lagerbestand überprüfen,2024-03-04 21:59:25,Max Mustermann,"2,66",Daimler AG,Produkt C,"80,0",Lager E,Lager I
040,Auftragsabwicklung im System starten,2024-03-04 22:22:25,Emilia Wagner,"5,4",Daimler AG,Produkt C,"80,0",Lager B,Lager I
040,Artikel zusammenstellen,2024-03-04 22:27:25,Timo Wagner,"5,64",Daimler AG,Produkt C,"80,0",Lager B,Lager H
040,Ware verpacken,2024-03-04 23:07:25,Sarah Schmidt,"4,89",Daimler AG,Produkt C,"80,0",Lager G,Lager G
040,Gewicht prüfen,2024-03-04 23:17:25,Mia Schmitt,"2,32",Daimler AG,Produkt C,"80,0",Lager H,Lager D
040,Anzahl der Artikel überprüfen,2024-03-04 23:31:25,Luca Huber,"4,7",Daimler AG,Produkt C,"80,0",Lager F,Lager F
040,Verpackung prüfen,2024-03-05 00:05:25,David Meyer,"5,83",Daimler AG,Produkt C,"80,0",Lager I,Lager G
040,Bezahlaufforderung an Kunde schicken,2024-03-05 00:25:25,Emma Weber,"7,36",Daimler AG,Produkt C,"80,0",Lager D,Lager A
040,Informationen an Transporteur übermitteln,2024-03-05 01:16:25,Noah Becker,"7,74",Daimler AG,Produkt C,"80,0",Lager I,Lager E
040,Paket an Transporteur übergeben,2024-03-05 01:30:25,Sarah Schmidt,"9,0",Daimler AG,Produkt C,"80,0",Lager B,Lager A
040,Bestellstatus im System ändern,2024-03-05 01:36:25,Sarah Schmidt,"1,71",Daimler AG,Produkt C,"80,0",Lager A,Lager J
041,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,David Meyer,"8,36",Siemens,Produkt H,"130,0",Lager F,Lager E
041,Fehlende Daten ermitteln,2024-03-04 19:53:25,Sarah Schmidt,"8,96",Siemens,Produkt H,"130,0",Lager D,Lager D
041,Kunden bzgl. fehlender Daten anschreiben,2024-03-04 20:15:25,Timo Wagner,"10,49",Siemens,Produkt H,"130,0",Lager J,Lager B
041,Bestellung im System eintragen,2024-03-04 20:28:25,Sarah Schmidt,"6,63",Siemens,Produkt H,"130,0",Lager J,Lager B
041,Lagerbestand überprüfen,2024-03-04 20:48:25,Jonas Richter,"2,73",Siemens,Produkt H,"130,0",Lager H,Lager C
041,Auftragsabwicklung im System starten,2024-03-04 21:15:25,Laura Fischer,"5,56",Siemens,Produkt H,"130,0",Lager J,Lager F
041,Artikel zusammenstellen,2024-03-04 21:44:25,Hannah Meyer,"3,38",Siemens,Produkt H,"130,0",Lager G,Lager G
041,Ware verpacken,2024-03-04 22:35:25,David Meyer,"6,74",Siemens,Produkt H,"130,0",Lager B,Lager C
041,Gewicht prüfen,2024-03-04 22:57:25,Laura Fischer,"2,53",Siemens,Produkt H,"130,0",Lager E,Lager H
041,Anzahl der Artikel überprüfen,2024-03-04 23:50:25,Lena Mueller,"4,64",Siemens,Produkt H,"130,0",Lager B,Lager G
041,Verpackung prüfen,2024-03-05 00:50:25,Max Mustermann,"4,17",Siemens,Produkt H,"130,0",Lager D,Lager J
041,Paket zur Warenausgabe bringen,2024-03-05 01:25:25,Sophia Lang,"6,99",Siemens,Produkt H,"130,0",Lager H,Lager D
041,Paket an Kunde übergeben,2024-03-05 01:57:25,Lisa Schulz,"7,16",Siemens,Produkt H,"130,0",Lager G,Lager F
041,Bestellstatus im System ändern,2024-03-05 01:59:25,Lisa Mueller,"2,29",Siemens,Produkt H,"130,0",Lager D,Lager D
042,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,Nico Schmidt,"8,44",Samsung Electronics,Produkt D,"70,0",Lager C,Lager D
042,Fehlende Daten ermitteln,2024-03-04 20:10:25,Leonie Richter,"6,67",Samsung Electronics,Produkt D,"70,0",Lager G,Lager D
042,Kunden bzgl. fehlender Daten anschreiben,2024-03-04 20:27:25,Lisa Mueller,"10,6",Samsung Electronics,Produkt D,"70,0",Lager I,Lager F
042,Bestellung im System eintragen,2024-03-04 20:56:25,Lena Mueller,"6,45",Samsung Electronics,Produkt D,"70,0",Lager E,Lager B
042,Lagerbestand überprüfen,2024-03-04 21:21:25,Lena Mueller,"2,92",Samsung Electronics,Produkt D,"70,0",Lager E,Lager H
042,Auftragsabwicklung im System starten,2024-03-04 21:44:25,Noah Becker,"8,72",Samsung Electronics,Produkt D,"70,0",Lager C,Lager J
042,Artikel zusammenstellen,2024-03-04 22:28:25,Luca Huber,"2,69",Samsung Electronics,Produkt D,"70,0",Lager J,Lager G
042,Ware verpacken,2024-03-04 23:26:25,Sophia Lang,"3,9",Samsung Electronics,Produkt D,"70,0",Lager I,Lager I
042,Gewicht prüfen,2024-03-04 23:47:25,Noah Becker,"1,63",Samsung Electronics,Produkt D,"70,0",Lager G,Lager A
042,Anzahl der Artikel überprüfen,2024-03-04 23:55:25,Lisa Mueller,"3,01",Samsung Electronics,Produkt D,"70,0",Lager H,Lager G
042,Verpackung prüfen,2024-03-05 00:40:25,Timo Wagner,"3,4",Samsung Electronics,Produkt D,"70,0",Lager C,Lager D
042,Bezahlaufforderung an Kunde schicken,2024-03-05 00:48:25,Emma Weber,"10,79",Samsung Electronics,Produkt D,"70,0",Lager E,Lager E
042,Bezahlaufforderung an Kunde schicken,2024-03-05 01:13:25,Leonie Richter,"6,94",Samsung Electronics,Produkt D,"70,0",Lager B,Lager C
042,Informationen an Transporteur übermitteln,2024-03-05 01:30:25,Max Mustermann,"11,8",Samsung Electronics,Produkt D,"70,0",Lager A,Lager F
042,Paket an Transporteur übergeben,2024-03-05 02:09:25,Laura Fischer,"8,7",Samsung Electronics,Produkt D,"70,0",Lager F,Lager I
042,Bestellstatus im System ändern,2024-03-05 02:57:25,Timo Wagner,"1,12",Samsung Electronics,Produkt D,"70,0",Lager B,Lager E
043,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Emma Weber,"2,04",Boeing,Produkt S,"90,0",Lager E,Lager E
043,Kunden-Daten in System übertragen,2024-03-04 20:01:25,Laura Fischer,"4,82",Boeing,Produkt S,"90,0",Lager B,Lager A
043,Zahlvorgang abschließen,2024-03-04 20:21:25,Timo Wagner,"6,63",Boeing,Produkt S,"90,0",Lager D,Lager F
043,Bestellung im System eintragen,2024-03-04 20:55:25,Jonas Richter,"7,49",Boeing,Produkt S,"90,0",Lager E,Lager D
043,Lagerbestand überprüfen,2024-03-04 20:59:25,Max Mustermann,"2,94",Boeing,Produkt S,"90,0",Lager B,Lager I
043,Auftragsabwicklung im System starten,2024-03-04 21:22:25,Jonas Richter,"7,96",Boeing,Produkt S,"90,0",Lager G,Lager C
043,Artikel zusammenstellen,2024-03-04 21:28:25,Sophia Lang,"4,86",Boeing,Produkt S,"90,0",Lager D,Lager D
043,Ware verpacken,2024-03-04 21:39:25,David Meyer,"6,47",Boeing,Produkt S,"90,0",Lager A,Lager A
043,Gewicht prüfen,2024-03-04 22:20:25,Noah Becker,"1,39",Boeing,Produkt S,"90,0",Lager J,Lager I
043,Anzahl der Artikel überprüfen,2024-03-04 22:35:25,Leonie Richter,"2,99",Boeing,Produkt S,"90,0",Lager J,Lager H
043,Verpackung prüfen,2024-03-04 22:42:25,Lisa Schulz,"4,9",Boeing,Produkt S,"90,0",Lager E,Lager D
043,Fehler im System eintrgen,2024-03-04 22:54:25,Mia Schmitt,"11,64",Boeing,Produkt S,"90,0",Lager C,Lager G
043,Bestandsverwaltung informieren,2024-03-04 23:19:25,Jan Becker,"6,07",Boeing,Produkt S,"90,0",Lager B,Lager B
043,Lagerbestand überprüfen,2024-03-04 23:25:25,Lena Mueller,"2,04",Boeing,Produkt S,"90,0",Lager H,Lager E
043,Auftragsabwicklung im System starten,2024-03-04 23:28:25,David Meyer,"6,26",Boeing,Produkt S,"90,0",Lager E,Lager F
043,Artikel zusammenstellen,2024-03-04 23:58:25,Emma Weber,"5,79",Boeing,Produkt S,"90,0",Lager C,Lager G
043,Ware verpacken,2024-03-05 00:57:25,Jan Becker,"4,6",Boeing,Produkt S,"90,0",Lager I,Lager H
043,Gewicht prüfen,2024-03-05 01:22:25,Sarah Schmidt,"2,95",Boeing,Produkt S,"90,0",Lager A,Lager A
043,Anzahl der Artikel überprüfen,2024-03-05 01:38:25,Leonie Richter,"3,43",Boeing,Produkt S,"90,0",Lager G,Lager A
043,Verpackung prüfen,2024-03-05 01:51:25,Jan Becker,"4,74",Boeing,Produkt S,"90,0",Lager C,Lager B
043,Paket zur Warenausgabe bringen,2024-03-05 02:38:25,Emma Weber,"8,95",Boeing,Produkt S,"90,0",Lager I,Lager D
043,Zahlungsabwicklung durchführen,2024-03-05 03:18:25,Lena Mueller,"8,92",Boeing,Produkt S,"90,0",Lager C,Lager F
043,Paket an Kunde übergeben,2024-03-05 03:30:25,Mia Schmitt,"7,16",Boeing,Produkt S,"90,0",Lager I,Lager J
043,Bestellstatus im System ändern,2024-03-05 04:06:25,Lisa Schulz,"2,66",Boeing,Produkt S,"90,0",Lager G,Lager A
044,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Luca Huber,"1,81",Daimler AG,Produkt S,"90,0",Lager E,Lager H
044,Kunden-Daten in System übertragen,2024-03-04 19:58:25,Mia Schmitt,"3,85",Daimler AG,Produkt S,"90,0",Lager C,Lager C
044,Rechnungsadesse aufnehmen,2024-03-04 20:51:25,Emilia Wagner,"10,92",Daimler AG,Produkt S,"90,0",Lager C,Lager G
044,Rechnungsadesse im System eintragen,2024-03-04 21:43:25,Timo Wagner,"9,32",Daimler AG,Produkt S,"90,0",Lager I,Lager A
044,Bestellung im System eintragen,2024-03-04 21:53:25,Timo Wagner,"7,7",Daimler AG,Produkt S,"90,0",Lager A,Lager G
044,Lagerbestand überprüfen,2024-03-04 22:21:25,Noah Becker,"2,66",Daimler AG,Produkt S,"90,0",Lager D,Lager B
044,Auftragsabwicklung im System starten,2024-03-04 22:54:25,Mia Schmitt,"9,33",Daimler AG,Produkt S,"90,0",Lager G,Lager E
044,Artikel zusammenstellen,2024-03-04 23:51:25,Luca Huber,"3,78",Daimler AG,Produkt S,"90,0",Lager J,Lager D
044,Ware verpacken,2024-03-05 00:01:25,Laura Fischer,"7,75",Daimler AG,Produkt S,"90,0",Lager G,Lager J
044,Gewicht prüfen,2024-03-05 00:14:25,Lisa Schulz,"1,69",Daimler AG,Produkt S,"90,0",Lager B,Lager A
044,Anzahl der Artikel überprüfen,2024-03-05 00:32:25,Max Mustermann,"3,97",Daimler AG,Produkt S,"90,0",Lager I,Lager I
044,Verpackung prüfen,2024-03-05 00:45:25,Leonie Richter,"3,92",Daimler AG,Produkt S,"90,0",Lager H,Lager A
044,Bezahlaufforderung an Kunde schicken,2024-03-05 01:15:25,Lena Mueller,"8,64",Daimler AG,Produkt S,"90,0",Lager J,Lager B
044,Informationen an Transporteur übermitteln,2024-03-05 02:00:25,Sophia Lang,"8,88",Daimler AG,Produkt S,"90,0",Lager H,Lager H
044,Paket an Transporteur übergeben,2024-03-05 02:27:25,Mia Schmitt,"11,62",Daimler AG,Produkt S,"90,0",Lager D,Lager I
044,Bestellstatus im System ändern,2024-03-05 02:59:25,Lena Mueller,"2,1",Daimler AG,Produkt S,"90,0",Lager G,Lager F
045,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-04 19:37:25,Lena Mueller,"10,2",Procter & Gamble,Produkt H,"130,0",Lager D,Lager C
045,Bestellung im System eintragen,2024-03-04 20:33:25,Lisa Schulz,"4,13",Procter & Gamble,Produkt H,"130,0",Lager J,Lager A
045,Lagerbestand überprüfen,2024-03-04 20:43:25,Jan Becker,"2,02",Procter & Gamble,Produkt H,"130,0",Lager B,Lager J
045,Artikel bestellen,2024-03-04 20:51:25,Lena Mueller,"6,57",Procter & Gamble,Produkt H,"130,0",Lager D,Lager D
045,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 21:29:25,Sophia Lang,"7,57",Procter & Gamble,Produkt H,"130,0",Lager D,Lager I
045,Auftragsabwicklung im System starten,2024-03-04 22:16:25,Noah Becker,"7,43",Procter & Gamble,Produkt H,"130,0",Lager A,Lager F
045,Artikel zusammenstellen,2024-03-04 22:28:25,Timo Wagner,"3,22",Procter & Gamble,Produkt H,"130,0",Lager H,Lager D
045,Ware verpacken,2024-03-04 23:27:25,Lisa Schulz,"7,09",Procter & Gamble,Produkt H,"130,0",Lager F,Lager J
045,Gewicht prüfen,2024-03-05 00:07:25,Lisa Mueller,"1,8",Procter & Gamble,Produkt H,"130,0",Lager H,Lager J
045,Anzahl der Artikel überprüfen,2024-03-05 01:06:25,Lena Mueller,"2,9",Procter & Gamble,Produkt H,"130,0",Lager C,Lager H
045,Verpackung prüfen,2024-03-05 01:36:25,Paul Zimmer,"3,29",Procter & Gamble,Produkt H,"130,0",Lager E,Lager A
045,Fehler im System eintrgen,2024-03-05 01:39:25,Jonas Richter,"9,82",Procter & Gamble,Produkt H,"130,0",Lager E,Lager D
045,Bestandsverwaltung informieren,2024-03-05 02:15:25,Laura Fischer,"8,72",Procter & Gamble,Produkt H,"130,0",Lager E,Lager E
045,Lagerbestand überprüfen,2024-03-05 02:31:25,Jonas Richter,"1,56",Procter & Gamble,Produkt H,"130,0",Lager D,Lager G
045,Auftragsabwicklung im System starten,2024-03-05 03:27:25,Nico Schmidt,"9,35",Procter & Gamble,Produkt H,"130,0",Lager E,Lager H
045,Artikel zusammenstellen,2024-03-05 03:50:25,David Meyer,"4,1",Procter & Gamble,Produkt H,"130,0",Lager H,Lager G
045,Ware verpacken,2024-03-05 04:20:25,Emma Weber,"6,55",Procter & Gamble,Produkt H,"130,0",Lager J,Lager B
045,Gewicht prüfen,2024-03-05 04:22:25,Lena Mueller,"2,16",Procter & Gamble,Produkt H,"130,0",Lager H,Lager I
045,Anzahl der Artikel überprüfen,2024-03-05 05:15:25,Jan Becker,"3,77",Procter & Gamble,Produkt H,"130,0",Lager A,Lager G
045,Verpackung prüfen,2024-03-05 05:58:25,Hannah Meyer,"6,65",Procter & Gamble,Produkt H,"130,0",Lager D,Lager E
045,Paket zur Warenausgabe bringen,2024-03-05 06:17:25,Sophia Lang,"5,4",Procter & Gamble,Produkt H,"130,0",Lager I,Lager B
045,Paket an Kunde übergeben,2024-03-05 06:29:25,Lisa Schulz,"9,69",Procter & Gamble,Produkt H,"130,0",Lager H,Lager D
045,Bestellstatus im System ändern,2024-03-05 07:04:25,Hannah Meyer,"1,52",Procter & Gamble,Produkt H,"130,0",Lager E,Lager I
046,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-04 19:37:25,Emilia Wagner,"10,88",Mitsubishi Electric,Produkt A,"100,0",Lager C,Lager J
046,Bestellung im System eintragen,2024-03-04 19:41:25,Hannah Meyer,"5,79",Mitsubishi Electric,Produkt A,"100,0",Lager F,Lager I
046,Lagerbestand überprüfen,2024-03-04 20:08:25,Emma Weber,"1,31",Mitsubishi Electric,Produkt A,"100,0",Lager J,Lager I
046,Artikel bestellen,2024-03-04 20:35:25,Luca Huber,"6,87",Mitsubishi Electric,Produkt A,"100,0",Lager D,Lager C
046,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 21:12:25,Nico Schmidt,"6,28",Mitsubishi Electric,Produkt A,"100,0",Lager H,Lager I
046,Auftragsabwicklung im System starten,2024-03-04 21:56:25,Mia Schmitt,"7,19",Mitsubishi Electric,Produkt A,"100,0",Lager A,Lager E
046,Artikel zusammenstellen,2024-03-04 22:51:25,Emilia Wagner,"4,34",Mitsubishi Electric,Produkt A,"100,0",Lager J,Lager A
046,Ware verpacken,2024-03-04 23:40:25,Luca Huber,"5,71",Mitsubishi Electric,Produkt A,"100,0",Lager B,Lager I
046,Gewicht prüfen,2024-03-05 00:37:25,Max Mustermann,"2,62",Mitsubishi Electric,Produkt A,"100,0",Lager F,Lager D
046,Anzahl der Artikel überprüfen,2024-03-05 01:05:25,Emma Weber,"3,66",Mitsubishi Electric,Produkt A,"100,0",Lager C,Lager B
046,Verpackung prüfen,2024-03-05 02:00:25,Leonie Richter,"3,13",Mitsubishi Electric,Produkt A,"100,0",Lager A,Lager D
046,Fehler im System eintrgen,2024-03-05 02:40:25,Leonie Richter,"6,16",Mitsubishi Electric,Produkt A,"100,0",Lager B,Lager D
046,Bestandsverwaltung informieren,2024-03-05 03:07:25,David Meyer,"11,96",Mitsubishi Electric,Produkt A,"100,0",Lager H,Lager E
