Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
036,Anzahl der Artikel überprüfen,2024-02-27 02:00:21,Paul Zimmer,"2,81",BASF,Produkt I,"90,0",Lager D,Lager A
036,Verpackung prüfen,2024-02-27 02:06:21,Emma Weber,"5,46",BASF,Produkt I,"90,0",Lager I,Lager G
036,Fehler im System eintrgen,2024-02-27 02:59:21,Sarah Schmidt,"1,67",BASF,Produkt I,"90,0",Lager I,Lager C
036,Bestandsverwaltung informieren,2024-02-27 03:59:21,Lisa Schulz,"6,31",BASF,Produkt I,"90,0",Lager C,Lager F
036,Lagerbestand überprüfen,2024-02-27 04:28:21,Noah Becker,"1,43",BASF,Produkt I,"90,0",Lager C,Lager I
036,Auftragsabwicklung im System starten,2024-02-27 05:14:21,Laura Fischer,"6,67",BASF,Produkt I,"90,0",Lager D,Lager I
036,Artikel zusammenstellen,2024-02-27 06:08:21,Leonie Richter,"4,88",BASF,Produkt I,"90,0",Lager I,Lager B
036,Ware verpacken,2024-02-27 06:48:21,Timo Wagner,"3,94",BASF,Produkt I,"90,0",Lager C,Lager D
036,Gewicht prüfen,2024-02-27 07:05:21,Sophia Lang,"2,58",BASF,Produkt I,"90,0",Lager F,Lager F
036,Anzahl der Artikel überprüfen,2024-02-27 08:05:21,Lisa Mueller,"3,05",BASF,Produkt I,"90,0",Lager D,Lager F
036,Verpackung prüfen,2024-02-27 08:40:21,Hannah Meyer,"4,91",BASF,Produkt I,"90,0",Lager G,Lager I
036,Bezahlaufforderung an Kunde schicken,2024-02-27 08:58:21,Emilia Wagner,"4,7",BASF,Produkt I,"90,0",Lager D,Lager C
036,Informationen an Transporteur übermitteln,2024-02-27 09:09:21,Emilia Wagner,"7,78",BASF,Produkt I,"90,0",Lager I,Lager E
036,Paket an Transporteur übergeben,2024-02-27 10:02:21,Paul Zimmer,"6,93",BASF,Produkt I,"90,0",Lager D,Lager D
036,Bestellstatus im System ändern,2024-02-27 10:13:21,Sophia Lang,"2,22",BASF,Produkt I,"90,0",Lager D,Lager I
037,Vollständigkeit der Daten prüfen,2024-02-26 20:46:21,Jan Becker,"5,88",Boeing,Produkt C,"80,0",Lager A,Lager E
037,Bestellung im System eintragen,2024-02-26 21:42:21,David Meyer,"7,37",Boeing,Produkt C,"80,0",Lager I,Lager J
037,Lagerbestand überprüfen,2024-02-26 22:32:21,Lisa Mueller,"2,67",Boeing,Produkt C,"80,0",Lager G,Lager B
037,Auftragsabwicklung im System starten,2024-02-26 23:06:21,Sarah Schmidt,"7,9",Boeing,Produkt C,"80,0",Lager B,Lager H
037,Artikel zusammenstellen,2024-02-26 23:18:21,Sophia Lang,"5,14",Boeing,Produkt C,"80,0",Lager C,Lager J
037,Ware verpacken,2024-02-27 00:18:21,Paul Zimmer,"5,87",Boeing,Produkt C,"80,0",Lager C,Lager G
037,Gewicht prüfen,2024-02-27 00:37:21,Lena Mueller,"1,6",Boeing,Produkt C,"80,0",Lager G,Lager A
037,Anzahl der Artikel überprüfen,2024-02-27 01:03:21,Emma Weber,"2,38",Boeing,Produkt C,"80,0",Lager J,Lager F
037,Verpackung prüfen,2024-02-27 01:27:21,Jan Becker,"3,78",Boeing,Produkt C,"80,0",Lager J,Lager G
037,Fehler im System eintrgen,2024-02-27 01:56:21,Sarah Schmidt,"4,72",Boeing,Produkt C,"80,0",Lager B,Lager E
037,Bestandsverwaltung informieren,2024-02-27 02:15:21,Laura Fischer,"5,58",Boeing,Produkt C,"80,0",Lager C,Lager A
037,Lagerbestand überprüfen,2024-02-27 02:33:21,Luca Huber,"1,49",Boeing,Produkt C,"80,0",Lager J,Lager E
037,Auftragsabwicklung im System starten,2024-02-27 03:15:21,Emma Weber,"8,63",Boeing,Produkt C,"80,0",Lager A,Lager B
037,Artikel zusammenstellen,2024-02-27 03:21:21,Laura Fischer,"2,49",Boeing,Produkt C,"80,0",Lager D,Lager H
037,Ware verpacken,2024-02-27 04:07:21,David Meyer,"5,52",Boeing,Produkt C,"80,0",Lager J,Lager F
037,Gewicht prüfen,2024-02-27 04:29:21,Lena Mueller,"1,59",Boeing,Produkt C,"80,0",Lager G,Lager B
037,Anzahl der Artikel überprüfen,2024-02-27 04:56:21,Nico Schmidt,"4,28",Boeing,Produkt C,"80,0",Lager H,Lager J
037,Verpackung prüfen,2024-02-27 05:17:21,Leonie Richter,"3,01",Boeing,Produkt C,"80,0",Lager A,Lager E
037,Paket zur Warenausgabe bringen,2024-02-27 06:07:21,Paul Zimmer,"4,53",Boeing,Produkt C,"80,0",Lager A,Lager C
037,Zahlungsabwicklung durchführen,2024-02-27 06:40:21,Lisa Mueller,"11,24",Boeing,Produkt C,"80,0",Lager J,Lager B
037,Paket an Kunde übergeben,2024-02-27 07:16:21,Mia Schmitt,"6,35",Boeing,Produkt C,"80,0",Lager D,Lager E
037,Bestellstatus im System ändern,2024-02-27 07:43:21,Laura Fischer,"2,29",Boeing,Produkt C,"80,0",Lager H,Lager F
038,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Nico Schmidt,"2,34",Hitachi,Produkt S,"90,0",Lager C,Lager B
038,Kunden-Daten in System übertragen,2024-02-26 21:46:21,Emma Weber,"3,83",Hitachi,Produkt S,"90,0",Lager I,Lager J
038,Rechnungsadesse aufnehmen,2024-02-26 21:59:21,Sophia Lang,"2,94",Hitachi,Produkt S,"90,0",Lager J,Lager E
038,Rechnungsadesse im System eintragen,2024-02-26 22:57:21,Hannah Meyer,"5,58",Hitachi,Produkt S,"90,0",Lager E,Lager E
038,Bestellung im System eintragen,2024-02-26 23:27:21,Jan Becker,"4,57",Hitachi,Produkt S,"90,0",Lager G,Lager A
038,Lagerbestand überprüfen,2024-02-27 00:24:21,Nico Schmidt,"2,87",Hitachi,Produkt S,"90,0",Lager C,Lager E
038,Auftragsabwicklung im System starten,2024-02-27 00:37:21,Noah Becker,"9,09",Hitachi,Produkt S,"90,0",Lager C,Lager A
038,Artikel zusammenstellen,2024-02-27 01:33:21,Timo Wagner,"5,78",Hitachi,Produkt S,"90,0",Lager C,Lager B
038,Ware verpacken,2024-02-27 02:09:21,Sophia Lang,"6,73",Hitachi,Produkt S,"90,0",Lager F,Lager A
038,Gewicht prüfen,2024-02-27 02:49:21,Luca Huber,"2,23",Hitachi,Produkt S,"90,0",Lager A,Lager D
038,Anzahl der Artikel überprüfen,2024-02-27 03:18:21,Sarah Schmidt,"3,21",Hitachi,Produkt S,"90,0",Lager F,Lager A
038,Verpackung prüfen,2024-02-27 04:09:21,Max Mustermann,"6,4",Hitachi,Produkt S,"90,0",Lager F,Lager G
038,Fehler im System eintrgen,2024-02-27 04:13:21,Sarah Schmidt,"6,49",Hitachi,Produkt S,"90,0",Lager F,Lager E
038,Bestandsverwaltung informieren,2024-02-27 04:33:21,Lisa Mueller,"1,2",Hitachi,Produkt S,"90,0",Lager E,Lager E
038,Lagerbestand überprüfen,2024-02-27 05:11:21,Laura Fischer,"1,49",Hitachi,Produkt S,"90,0",Lager I,Lager G
038,Auftragsabwicklung im System starten,2024-02-27 06:03:21,Jan Becker,"7,91",Hitachi,Produkt S,"90,0",Lager H,Lager H
038,Artikel zusammenstellen,2024-02-27 06:11:21,Noah Becker,"4,84",Hitachi,Produkt S,"90,0",Lager E,Lager H
038,Ware verpacken,2024-02-27 07:02:21,Lena Mueller,"5,96",Hitachi,Produkt S,"90,0",Lager I,Lager B
038,Gewicht prüfen,2024-02-27 07:34:21,Max Mustermann,"1,4",Hitachi,Produkt S,"90,0",Lager H,Lager A
038,Anzahl der Artikel überprüfen,2024-02-27 08:26:21,Nico Schmidt,"4,55",Hitachi,Produkt S,"90,0",Lager A,Lager E
038,Verpackung prüfen,2024-02-27 08:31:21,Nico Schmidt,"3,67",Hitachi,Produkt S,"90,0",Lager H,Lager F
038,Bezahlaufforderung an Kunde schicken,2024-02-27 08:52:21,Nico Schmidt,"9,57",Hitachi,Produkt S,"90,0",Lager C,Lager D
038,Informationen an Transporteur übermitteln,2024-02-27 09:50:21,Lisa Schulz,"5,76",Hitachi,Produkt S,"90,0",Lager A,Lager E
038,Paket an Transporteur übergeben,2024-02-27 10:06:21,Jan Becker,"7,46",Hitachi,Produkt S,"90,0",Lager H,Lager F
038,Bestellstatus im System ändern,2024-02-27 10:35:21,Lena Mueller,"2,97",Hitachi,Produkt S,"90,0",Lager A,Lager F
039,Vollständigkeit der Daten prüfen,2024-02-26 20:46:21,Max Mustermann,"8,77",Samsung Electronics,Produkt G,"95,0",Lager G,Lager F
039,Fehlende Daten ermitteln,2024-02-26 21:05:21,Sophia Lang,"2,22",Samsung Electronics,Produkt G,"95,0",Lager J,Lager I
039,Kunden bzgl. fehlender Daten anschreiben,2024-02-26 21:47:21,Laura Fischer,"7,29",Samsung Electronics,Produkt G,"95,0",Lager H,Lager G
039,Bestellung im System eintragen,2024-02-26 22:16:21,Emma Weber,"4,99",Samsung Electronics,Produkt G,"95,0",Lager C,Lager J
039,Lagerbestand überprüfen,2024-02-26 22:17:21,Sarah Schmidt,"2,3",Samsung Electronics,Produkt G,"95,0",Lager G,Lager E
039,Auftragsabwicklung im System starten,2024-02-26 23:00:21,Jonas Richter,"5,09",Samsung Electronics,Produkt G,"95,0",Lager G,Lager F
039,Artikel zusammenstellen,2024-02-26 23:17:21,Jonas Richter,"2,37",Samsung Electronics,Produkt G,"95,0",Lager F,Lager I
039,Ware verpacken,2024-02-27 00:01:21,Jan Becker,"4,94",Samsung Electronics,Produkt G,"95,0",Lager G,Lager G
039,Gewicht prüfen,2024-02-27 00:03:21,Jan Becker,"1,5",Samsung Electronics,Produkt G,"95,0",Lager G,Lager F
039,Anzahl der Artikel überprüfen,2024-02-27 00:24:21,Hannah Meyer,"3,07",Samsung Electronics,Produkt G,"95,0",Lager A,Lager H
039,Verpackung prüfen,2024-02-27 00:35:21,Mia Schmitt,"4,19",Samsung Electronics,Produkt G,"95,0",Lager B,Lager F
039,Bezahlaufforderung an Kunde schicken,2024-02-27 00:44:21,Lisa Mueller,"1,25",Samsung Electronics,Produkt G,"95,0",Lager E,Lager G
039,Bezahlaufforderung an Kunde schicken,2024-02-27 01:04:21,Noah Becker,"9,35",Samsung Electronics,Produkt G,"95,0",Lager F,Lager G
039,Informationen an Transporteur übermitteln,2024-02-27 01:33:21,Luca Huber,"8,67",Samsung Electronics,Produkt G,"95,0",Lager I,Lager B
039,Paket an Transporteur übergeben,2024-02-27 02:14:21,Nico Schmidt,"7,14",Samsung Electronics,Produkt G,"95,0",Lager D,Lager D
039,Bestellstatus im System ändern,2024-02-27 02:16:21,Emilia Wagner,"1,78",Samsung Electronics,Produkt G,"95,0",Lager D,Lager B
040,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Mia Schmitt,"2,97",BASF,Produkt B,"120,0",Lager G,Lager D
040,Kunden-Daten in System übertragen,2024-02-26 20:52:21,Timo Wagner,"4,23",BASF,Produkt B,"120,0",Lager A,Lager H
040,Zahlvorgang abschließen,2024-02-26 21:17:21,Sophia Lang,"4,67",BASF,Produkt B,"120,0",Lager D,Lager A
040,Bestellung im System eintragen,2024-02-26 22:13:21,Mia Schmitt,"4,83",BASF,Produkt B,"120,0",Lager G,Lager A
040,Lagerbestand überprüfen,2024-02-26 22:39:21,Leonie Richter,"1,92",BASF,Produkt B,"120,0",Lager H,Lager A
040,Auftragsabwicklung im System starten,2024-02-26 22:42:21,Sophia Lang,"5,83",BASF,Produkt B,"120,0",Lager C,Lager J
040,Artikel zusammenstellen,2024-02-26 22:59:21,Lisa Schulz,"4,41",BASF,Produkt B,"120,0",Lager A,Lager A
040,Ware verpacken,2024-02-26 23:37:21,Luca Huber,"4,18",BASF,Produkt B,"120,0",Lager F,Lager I
040,Gewicht prüfen,2024-02-26 23:47:21,David Meyer,"2,65",BASF,Produkt B,"120,0",Lager B,Lager B
040,Anzahl der Artikel überprüfen,2024-02-27 00:09:21,Emma Weber,"3,23",BASF,Produkt B,"120,0",Lager I,Lager A
040,Verpackung prüfen,2024-02-27 00:48:21,Emma Weber,"6,74",BASF,Produkt B,"120,0",Lager B,Lager J
040,Fehler im System eintrgen,2024-02-27 01:46:21,Leonie Richter,"2,74",BASF,Produkt B,"120,0",Lager B,Lager F
040,Bestandsverwaltung informieren,2024-02-27 02:18:21,Sophia Lang,"4,34",BASF,Produkt B,"120,0",Lager E,Lager A
040,Lagerbestand überprüfen,2024-02-27 02:31:21,Mia Schmitt,"2,88",BASF,Produkt B,"120,0",Lager F,Lager A
040,Auftragsabwicklung im System starten,2024-02-27 02:53:21,Jonas Richter,"5,56",BASF,Produkt B,"120,0",Lager I,Lager E
040,Artikel zusammenstellen,2024-02-27 03:09:21,Noah Becker,"2,47",BASF,Produkt B,"120,0",Lager C,Lager E
040,Ware verpacken,2024-02-27 03:46:21,Noah Becker,"3,32",BASF,Produkt B,"120,0",Lager I,Lager E
040,Gewicht prüfen,2024-02-27 04:14:21,Timo Wagner,"1,54",BASF,Produkt B,"120,0",Lager D,Lager D
040,Anzahl der Artikel überprüfen,2024-02-27 05:07:21,Lena Mueller,"4,97",BASF,Produkt B,"120,0",Lager G,Lager F
040,Verpackung prüfen,2024-02-27 05:35:21,Emma Weber,"6,83",BASF,Produkt B,"120,0",Lager I,Lager A
040,Bezahlaufforderung an Kunde schicken,2024-02-27 06:11:21,Max Mustermann,"2,14",BASF,Produkt B,"120,0",Lager C,Lager B
040,Informationen an Transporteur übermitteln,2024-02-27 06:29:21,Timo Wagner,"5,56",BASF,Produkt B,"120,0",Lager D,Lager B
040,Paket an Transporteur übergeben,2024-02-27 06:52:21,Jan Becker,"1,68",BASF,Produkt B,"120,0",Lager I,Lager C
040,Bestellstatus im System ändern,2024-02-27 07:23:21,David Meyer,"2,43",BASF,Produkt B,"120,0",Lager A,Lager C
041,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Emma Weber,"2,18",Daimler AG,Produkt R,"130,0",Lager F,Lager B
041,Kunden-Daten in System übertragen,2024-02-26 21:01:21,David Meyer,"4,64",Daimler AG,Produkt R,"130,0",Lager A,Lager A
041,Zahlvorgang abschließen,2024-02-26 21:31:21,Max Mustermann,"4,36",Daimler AG,Produkt R,"130,0",Lager A,Lager D
041,Bestellung im System eintragen,2024-02-26 22:10:21,Sarah Schmidt,"8,05",Daimler AG,Produkt R,"130,0",Lager D,Lager J
041,Lagerbestand überprüfen,2024-02-26 22:14:21,Luca Huber,"2,89",Daimler AG,Produkt R,"130,0",Lager B,Lager B
041,Auftragsabwicklung im System starten,2024-02-26 22:19:21,Lisa Schulz,"6,63",Daimler AG,Produkt R,"130,0",Lager F,Lager A
041,Artikel zusammenstellen,2024-02-26 22:54:21,Noah Becker,"4,88",Daimler AG,Produkt R,"130,0",Lager D,Lager C
041,Ware verpacken,2024-02-26 22:57:21,Mia Schmitt,"3,82",Daimler AG,Produkt R,"130,0",Lager G,Lager D
041,Gewicht prüfen,2024-02-26 22:58:21,Lisa Schulz,"2,48",Daimler AG,Produkt R,"130,0",Lager A,Lager B
041,Anzahl der Artikel überprüfen,2024-02-26 23:37:21,Timo Wagner,"2,97",Daimler AG,Produkt R,"130,0",Lager F,Lager I
041,Verpackung prüfen,2024-02-27 00:35:21,Mia Schmitt,"3,5",Daimler AG,Produkt R,"130,0",Lager C,Lager I
041,Fehler im System eintrgen,2024-02-27 01:29:21,Luca Huber,"6,78",Daimler AG,Produkt R,"130,0",Lager F,Lager J
041,Bestandsverwaltung informieren,2024-02-27 01:50:21,Jonas Richter,"9,14",Daimler AG,Produkt R,"130,0",Lager C,Lager F
041,Lagerbestand überprüfen,2024-02-27 02:40:21,Lisa Mueller,"1,57",Daimler AG,Produkt R,"130,0",Lager J,Lager H
041,Auftragsabwicklung im System starten,2024-02-27 03:36:21,Nico Schmidt,"5,17",Daimler AG,Produkt R,"130,0",Lager J,Lager B
041,Artikel zusammenstellen,2024-02-27 04:04:21,Paul Zimmer,"2,27",Daimler AG,Produkt R,"130,0",Lager G,Lager I
041,Ware verpacken,2024-02-27 04:59:21,Mia Schmitt,"7,66",Daimler AG,Produkt R,"130,0",Lager J,Lager C
041,Gewicht prüfen,2024-02-27 05:55:21,Lisa Mueller,"1,75",Daimler AG,Produkt R,"130,0",Lager A,Lager F
041,Anzahl der Artikel überprüfen,2024-02-27 06:44:21,Timo Wagner,"3,23",Daimler AG,Produkt R,"130,0",Lager C,Lager H
041,Verpackung prüfen,2024-02-27 07:17:21,Jan Becker,"4,28",Daimler AG,Produkt R,"130,0",Lager F,Lager C
041,Paket zur Warenausgabe bringen,2024-02-27 07:26:21,Paul Zimmer,"4,96",Daimler AG,Produkt R,"130,0",Lager I,Lager H
041,Paket an Kunde übergeben,2024-02-27 07:35:21,Paul Zimmer,"7,7",Daimler AG,Produkt R,"130,0",Lager C,Lager I
041,Bestellstatus im System ändern,2024-02-27 07:49:21,Leonie Richter,"2,54",Daimler AG,Produkt R,"130,0",Lager G,Lager C
042,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Noah Becker,"2,14",Honda Motor,Produkt I,"90,0",Lager F,Lager E
042,Kunden-Daten in System übertragen,2024-02-26 21:03:21,Hannah Meyer,"2,52",Honda Motor,Produkt I,"90,0",Lager C,Lager H
042,Zahlvorgang abschließen,2024-02-26 22:00:21,David Meyer,"3,99",Honda Motor,Produkt I,"90,0",Lager C,Lager F
042,Bestellung im System eintragen,2024-02-26 22:41:21,Sophia Lang,"7,28",Honda Motor,Produkt I,"90,0",Lager H,Lager E
042,Lagerbestand überprüfen,2024-02-26 22:54:21,Emilia Wagner,"1,71",Honda Motor,Produkt I,"90,0",Lager D,Lager H
042,Auftragsabwicklung im System starten,2024-02-26 23:43:21,Noah Becker,"9,01",Honda Motor,Produkt I,"90,0",Lager J,Lager I
042,Artikel zusammenstellen,2024-02-27 00:38:21,Hannah Meyer,"3,99",Honda Motor,Produkt I,"90,0",Lager C,Lager E
042,Ware verpacken,2024-02-27 01:36:21,Emma Weber,"7,01",Honda Motor,Produkt I,"90,0",Lager A,Lager J
042,Gewicht prüfen,2024-02-27 01:55:21,Sarah Schmidt,"1,45",Honda Motor,Produkt I,"90,0",Lager A,Lager J
042,Anzahl der Artikel überprüfen,2024-02-27 02:14:21,Lena Mueller,"2,46",Honda Motor,Produkt I,"90,0",Lager D,Lager E
042,Verpackung prüfen,2024-02-27 02:41:21,Max Mustermann,"4,55",Honda Motor,Produkt I,"90,0",Lager E,Lager I
042,Paket zur Warenausgabe bringen,2024-02-27 03:08:21,Nico Schmidt,"5,11",Honda Motor,Produkt I,"90,0",Lager F,Lager B
042,Zahlungsabwicklung durchführen,2024-02-27 03:28:21,Lena Mueller,"6,2",Honda Motor,Produkt I,"90,0",Lager G,Lager E
042,Paket an Kunde übergeben,2024-02-27 04:26:21,Mia Schmitt,"8,44",Honda Motor,Produkt I,"90,0",Lager G,Lager I
042,Bestellstatus im System ändern,2024-02-27 04:53:21,Emilia Wagner,"2,73",Honda Motor,Produkt I,"90,0",Lager H,Lager E
043,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Lena Mueller,"2,58",Procter & Gamble,Produkt B,"120,0",Lager G,Lager F
043,Kunden-Daten in System übertragen,2024-02-26 21:36:21,Lena Mueller,"2,23",Procter & Gamble,Produkt B,"120,0",Lager H,Lager E
043,Zahlvorgang abschließen,2024-02-26 22:33:21,Jan Becker,"4,35",Procter & Gamble,Produkt B,"120,0",Lager I,Lager C
043,Bestellung im System eintragen,2024-02-26 23:18:21,Sarah Schmidt,"7,65",Procter & Gamble,Produkt B,"120,0",Lager D,Lager A
043,Lagerbestand überprüfen,2024-02-26 23:35:21,Emma Weber,"1,33",Procter & Gamble,Produkt B,"120,0",Lager G,Lager J
043,Auftragsabwicklung im System starten,2024-02-27 00:10:21,Jan Becker,"8,75",Procter & Gamble,Produkt B,"120,0",Lager F,Lager F
043,Artikel zusammenstellen,2024-02-27 01:09:21,Mia Schmitt,"3,12",Procter & Gamble,Produkt B,"120,0",Lager G,Lager H
043,Ware verpacken,2024-02-27 01:11:21,Max Mustermann,"7,82",Procter & Gamble,Produkt B,"120,0",Lager A,Lager E
043,Gewicht prüfen,2024-02-27 01:20:21,Noah Becker,"2,78",Procter & Gamble,Produkt B,"120,0",Lager C,Lager E
043,Anzahl der Artikel überprüfen,2024-02-27 01:35:21,David Meyer,"2,57",Procter & Gamble,Produkt B,"120,0",Lager F,Lager C
043,Verpackung prüfen,2024-02-27 02:32:21,Jan Becker,"3,72",Procter & Gamble,Produkt B,"120,0",Lager A,Lager J
043,Paket zur Warenausgabe bringen,2024-02-27 02:37:21,Lisa Mueller,"4,69",Procter & Gamble,Produkt B,"120,0",Lager I,Lager E
043,Zahlungsabwicklung durchführen,2024-02-27 03:27:21,Hannah Meyer,"7,79",Procter & Gamble,Produkt B,"120,0",Lager J,Lager H
043,Paket an Kunde übergeben,2024-02-27 04:13:21,Emilia Wagner,"5,87",Procter & Gamble,Produkt B,"120,0",Lager G,Lager B
043,Bestellstatus im System ändern,2024-02-27 05:09:21,Emma Weber,"2,78",Procter & Gamble,Produkt B,"120,0",Lager A,Lager F
044,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Lisa Schulz,"2,27",Daimler AG,Produkt I,"90,0",Lager D,Lager E
044,Kunden-Daten in System übertragen,2024-02-26 20:57:21,David Meyer,"4,11",Daimler AG,Produkt I,"90,0",Lager C,Lager H
044,Zahlvorgang abschließen,2024-02-26 21:02:21,Max Mustermann,"3,33",Daimler AG,Produkt I,"90,0",Lager H,Lager G
044,Bestellung im System eintragen,2024-02-26 21:06:21,Sarah Schmidt,"6,78",Daimler AG,Produkt I,"90,0",Lager G,Lager B
044,Lagerbestand überprüfen,2024-02-26 21:34:21,Max Mustermann,"1,49",Daimler AG,Produkt I,"90,0",Lager I,Lager A
044,Auftragsabwicklung im System starten,2024-02-26 22:24:21,Lena Mueller,"9,21",Daimler AG,Produkt I,"90,0",Lager J,Lager C
044,Artikel zusammenstellen,2024-02-26 23:00:21,Emilia Wagner,"2,37",Daimler AG,Produkt I,"90,0",Lager H,Lager A
044,Versicherungs-Bescheinigung dazulegen,2024-02-26 23:52:21,Sarah Schmidt,"1,85",Daimler AG,Produkt I,"90,0",Lager F,Lager H
044,Ware verpacken,2024-02-26 23:58:21,Lena Mueller,"5,29",Daimler AG,Produkt I,"90,0",Lager J,Lager I
044,Gewicht prüfen,2024-02-27 00:45:21,Sophia Lang,"2,05",Daimler AG,Produkt I,"90,0",Lager A,Lager A
044,Anzahl der Artikel überprüfen,2024-02-27 01:26:21,Laura Fischer,"3,27",Daimler AG,Produkt I,"90,0",Lager G,Lager J
044,Verpackung prüfen,2024-02-27 02:18:21,Jan Becker,"3,31",Daimler AG,Produkt I,"90,0",Lager B,Lager J
044,Bezahlaufforderung an Kunde schicken,2024-02-27 02:43:21,Emma Weber,"2,38",Daimler AG,Produkt I,"90,0",Lager G,Lager J
044,Informationen an Transporteur übermitteln,2024-02-27 03:09:21,Noah Becker,"9,28",Daimler AG,Produkt I,"90,0",Lager I,Lager G
044,Paket an Transporteur übergeben,2024-02-27 03:29:21,Leonie Richter,"6,1",Daimler AG,Produkt I,"90,0",Lager I,Lager F
044,Bestellstatus im System ändern,2024-02-27 04:13:21,Max Mustermann,"1,7",Daimler AG,Produkt I,"90,0",Lager F,Lager G
045,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Sophia Lang,"1,06",Intel,Produkt Q,"110,0",Lager H,Lager G
045,Kunden-Daten in System übertragen,2024-02-26 20:57:21,Jonas Richter,"4,96",Intel,Produkt Q,"110,0",Lager H,Lager I
045,Zahlvorgang abschließen,2024-02-26 21:45:21,Hannah Meyer,"3,39",Intel,Produkt Q,"110,0",Lager C,Lager D
045,Bestellung im System eintragen,2024-02-26 21:56:21,Lisa Mueller,"6,66",Intel,Produkt Q,"110,0",Lager G,Lager H
045,Lagerbestand überprüfen,2024-02-26 22:26:21,David Meyer,"2,87",Intel,Produkt Q,"110,0",Lager F,Lager E
045,Auftragsabwicklung im System starten,2024-02-26 23:08:21,Luca Huber,"7,71",Intel,Produkt Q,"110,0",Lager A,Lager I
045,Artikel zusammenstellen,2024-02-26 23:49:21,Lena Mueller,"5,76",Intel,Produkt Q,"110,0",Lager E,Lager G
045,Ware verpacken,2024-02-27 00:45:21,Leonie Richter,"3,11",Intel,Produkt Q,"110,0",Lager A,Lager E
045,Gewicht prüfen,2024-02-27 01:40:21,Hannah Meyer,"1,01",Intel,Produkt Q,"110,0",Lager C,Lager B
045,Anzahl der Artikel überprüfen,2024-02-27 02:40:21,Emilia Wagner,"4,81",Intel,Produkt Q,"110,0",Lager D,Lager G
045,Verpackung prüfen,2024-02-27 02:45:21,Sarah Schmidt,"3,28",Intel,Produkt Q,"110,0",Lager I,Lager B
045,Informationen an Transporteur übermitteln,2024-02-27 02:49:21,Hannah Meyer,"3,22",Intel,Produkt Q,"110,0",Lager A,Lager C
045,Paket an Transporteur übergeben,2024-02-27 03:44:21,Luca Huber,"8,38",Intel,Produkt Q,"110,0",Lager D,Lager D
045,Bestellstatus im System ändern,2024-02-27 04:39:21,Nico Schmidt,"1,92",Intel,Produkt Q,"110,0",Lager J,Lager F
046,Vollständigkeit der Daten prüfen,2024-02-26 20:46:21,Leonie Richter,"4,05",Siemens,Produkt F,"110,0",Lager H,Lager G
046,Bestellung im System eintragen,2024-02-26 21:11:21,Noah Becker,"7,83",Siemens,Produkt F,"110,0",Lager H,Lager E
046,Lagerbestand überprüfen,2024-02-26 21:12:21,Nico Schmidt,"2,2",Siemens,Produkt F,"110,0",Lager D,Lager H
046,Auftragsabwicklung im System starten,2024-02-26 22:12:21,Laura Fischer,"5,76",Siemens,Produkt F,"110,0",Lager B,Lager J
046,Artikel zusammenstellen,2024-02-26 22:25:21,David Meyer,"2,95",Siemens,Produkt F,"110,0",Lager J,Lager E
046,Ware verpacken,2024-02-26 23:12:21,Leonie Richter,"3,66",Siemens,Produkt F,"110,0",Lager B,Lager C
