Fallnummer,Aktivität,Zeitstempel,Abteilung,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
038,Kunden-Daten in System übertragen,2024-03-04 21:10:20,Auftragsannahme,Lisa Mueller,"2,56",Hitachi,Produkt Q,"110,0",Lager I,Lager I
038,Zahlvorgang abschließen,2024-03-04 21:56:20,Auftragsannahme,Jan Becker,"3,94",Hitachi,Produkt Q,"110,0",Lager D,Lager D
038,Bestellung im System eintragen,2024-03-04 22:15:20,Auftragsannahme,Jan Becker,"4,34",Hitachi,Produkt Q,"110,0",Lager C,Lager J
038,Lagerbestand überprüfen,2024-03-04 22:32:20,Bestandsverwaltung,Paul Zimmer,"1,92",Hitachi,Produkt Q,"110,0",Lager C,Lager G
038,Auftragsabwicklung im System starten,2024-03-04 22:42:20,Bestandsverwaltung,Paul Zimmer,"6,26",Hitachi,Produkt Q,"110,0",Lager D,Lager I
038,Artikel zusammenstellen,2024-03-04 23:20:20,Lager,Emilia Wagner,"2,53",Hitachi,Produkt Q,"110,0",Lager G,Lager D
038,Ware verpacken,2024-03-05 00:00:20,Lager,Max Mustermann,"5,88",Hitachi,Produkt Q,"110,0",Lager B,Lager D
038,Gewicht prüfen,2024-03-05 00:03:20,Qualitätskontrolle,Timo Wagner,"2,59",Hitachi,Produkt Q,"110,0",Lager I,Lager B
038,Anzahl der Artikel überprüfen,2024-03-05 00:16:20,Qualitätskontrolle,Sophia Lang,"3,91",Hitachi,Produkt Q,"110,0",Lager D,Lager E
038,Verpackung prüfen,2024-03-05 00:49:20,Qualitätskontrolle,Nico Schmidt,"6,9",Hitachi,Produkt Q,"110,0",Lager F,Lager F
038,Paket zur Warenausgabe bringen,2024-03-05 00:53:20,Warenausgang,Mia Schmitt,"7,35",Hitachi,Produkt Q,"110,0",Lager I,Lager D
038,Zahlungsabwicklung durchführen,2024-03-05 00:56:20,Warenausgang,Laura Fischer,"6,68",Hitachi,Produkt Q,"110,0",Lager E,Lager D
038,Paket an Kunde übergeben,2024-03-05 01:06:20,Warenausgang,Timo Wagner,"7,59",Hitachi,Produkt Q,"110,0",Lager H,Lager A
038,Bestellstatus im System ändern,2024-03-05 01:23:20,Warenausgang,Lisa Mueller,"2,15",Hitachi,Produkt Q,"110,0",Lager A,Lager F
039,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Jan Becker,"1,14",General Electric,Produkt F,"110,0",Lager C,Lager H
039,Kunden-Daten in System übertragen,2024-03-04 21:20:20,Auftragsannahme,Leonie Richter,"2,11",General Electric,Produkt F,"110,0",Lager I,Lager D
039,Zahlvorgang abschließen,2024-03-04 22:04:20,Auftragsannahme,David Meyer,"4,23",General Electric,Produkt F,"110,0",Lager D,Lager B
039,Bestellung im System eintragen,2024-03-04 22:25:20,Auftragsannahme,Sarah Schmidt,"4,46",General Electric,Produkt F,"110,0",Lager J,Lager I
039,Lagerbestand überprüfen,2024-03-04 22:46:20,Bestandsverwaltung,Sarah Schmidt,"1,94",General Electric,Produkt F,"110,0",Lager F,Lager C
039,Auftragsabwicklung im System starten,2024-03-04 23:14:20,Bestandsverwaltung,Leonie Richter,"8,75",General Electric,Produkt F,"110,0",Lager B,Lager F
039,Artikel zusammenstellen,2024-03-04 23:59:20,Lager,Timo Wagner,"3,33",General Electric,Produkt F,"110,0",Lager B,Lager H
039,Ware verpacken,2024-03-05 00:37:20,Lager,Noah Becker,"3,33",General Electric,Produkt F,"110,0",Lager A,Lager I
039,Gewicht prüfen,2024-03-05 01:29:20,Qualitätskontrolle,Hannah Meyer,"1,57",General Electric,Produkt F,"110,0",Lager E,Lager A
039,Anzahl der Artikel überprüfen,2024-03-05 01:43:20,Qualitätskontrolle,David Meyer,"3,39",General Electric,Produkt F,"110,0",Lager G,Lager C
039,Verpackung prüfen,2024-03-05 02:35:20,Qualitätskontrolle,Max Mustermann,"6,89",General Electric,Produkt F,"110,0",Lager A,Lager D
039,Paket zur Warenausgabe bringen,2024-03-05 02:49:20,Warenausgang,Emilia Wagner,"7,6",General Electric,Produkt F,"110,0",Lager H,Lager G
039,Zahlungsabwicklung durchführen,2024-03-05 03:12:20,Warenausgang,Nico Schmidt,"7,5",General Electric,Produkt F,"110,0",Lager A,Lager D
039,Paket an Kunde übergeben,2024-03-05 03:22:20,Warenausgang,Sarah Schmidt,"5,89",General Electric,Produkt F,"110,0",Lager H,Lager I
039,Bestellstatus im System ändern,2024-03-05 04:06:20,Warenausgang,Emma Weber,"1,67",General Electric,Produkt F,"110,0",Lager D,Lager I
040,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Jonas Richter,"1,74",Intel,Produkt T,"85,0",Lager E,Lager G
040,Kunden-Daten in System übertragen,2024-03-04 21:01:20,Auftragsannahme,Noah Becker,"2,37",Intel,Produkt T,"85,0",Lager H,Lager C
040,Zahlvorgang abschließen,2024-03-04 21:10:20,Auftragsannahme,Emma Weber,"3,79",Intel,Produkt T,"85,0",Lager A,Lager C
040,Bestellung im System eintragen,2024-03-04 22:08:20,Auftragsannahme,Laura Fischer,"6,18",Intel,Produkt T,"85,0",Lager J,Lager G
040,Lagerbestand überprüfen,2024-03-04 23:02:20,Bestandsverwaltung,Lisa Schulz,"1,68",Intel,Produkt T,"85,0",Lager D,Lager E
040,Auftragsabwicklung im System starten,2024-03-04 23:05:20,Bestandsverwaltung,Laura Fischer,"6,62",Intel,Produkt T,"85,0",Lager G,Lager G
040,Artikel zusammenstellen,2024-03-04 23:29:20,Lager,Timo Wagner,"3,8",Intel,Produkt T,"85,0",Lager C,Lager C
040,Ware verpacken,2024-03-05 00:15:20,Lager,Sarah Schmidt,"4,08",Intel,Produkt T,"85,0",Lager B,Lager G
040,Gewicht prüfen,2024-03-05 00:54:20,Qualitätskontrolle,Sarah Schmidt,"1,82",Intel,Produkt T,"85,0",Lager E,Lager H
040,Anzahl der Artikel überprüfen,2024-03-05 01:35:20,Qualitätskontrolle,Lisa Mueller,"2,83",Intel,Produkt T,"85,0",Lager A,Lager J
040,Verpackung prüfen,2024-03-05 01:46:20,Qualitätskontrolle,Noah Becker,"6,9",Intel,Produkt T,"85,0",Lager B,Lager C
040,Informationen an Transporteur übermitteln,2024-03-05 02:17:20,Warenausgang,Jonas Richter,"10,63",Intel,Produkt T,"85,0",Lager A,Lager J
040,Paket an Transporteur übergeben,2024-03-05 03:16:20,Warenausgang,Nico Schmidt,"10,14",Intel,Produkt T,"85,0",Lager E,Lager D
040,Bestellstatus im System ändern,2024-03-05 03:28:20,Warenausgang,Lisa Schulz,"1,67",Intel,Produkt T,"85,0",Lager A,Lager E
041,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Jonas Richter,"1,19",Ford Motor,Produkt E,"150,0",Lager J,Lager A
041,Kunden-Daten in System übertragen,2024-03-04 20:54:20,Auftragsannahme,Nico Schmidt,"4,01",Ford Motor,Produkt E,"150,0",Lager H,Lager J
041,Zahlvorgang abschließen,2024-03-04 21:01:20,Auftragsannahme,Nico Schmidt,"6,67",Ford Motor,Produkt E,"150,0",Lager H,Lager C
041,Bestellung im System eintragen,2024-03-04 21:27:20,Auftragsannahme,Max Mustermann,"5,95",Ford Motor,Produkt E,"150,0",Lager B,Lager C
041,Lagerbestand überprüfen,2024-03-04 21:48:20,Bestandsverwaltung,Hannah Meyer,"1,11",Ford Motor,Produkt E,"150,0",Lager A,Lager D
041,Auftragsabwicklung im System starten,2024-03-04 22:23:20,Bestandsverwaltung,Emilia Wagner,"5,09",Ford Motor,Produkt E,"150,0",Lager D,Lager G
041,Artikel zusammenstellen,2024-03-04 22:42:20,Lager,Lena Mueller,"4,5",Ford Motor,Produkt E,"150,0",Lager G,Lager A
041,Ware verpacken,2024-03-04 23:01:20,Lager,Jonas Richter,"3,66",Ford Motor,Produkt E,"150,0",Lager H,Lager D
041,Gewicht prüfen,2024-03-04 23:33:20,Qualitätskontrolle,Hannah Meyer,"2,64",Ford Motor,Produkt E,"150,0",Lager F,Lager J
041,Anzahl der Artikel überprüfen,2024-03-05 00:17:20,Qualitätskontrolle,Lisa Mueller,"3,97",Ford Motor,Produkt E,"150,0",Lager D,Lager D
041,Verpackung prüfen,2024-03-05 00:33:20,Qualitätskontrolle,Paul Zimmer,"3,76",Ford Motor,Produkt E,"150,0",Lager I,Lager C
041,Informationen an Transporteur übermitteln,2024-03-05 01:12:20,Warenausgang,Sarah Schmidt,"7,78",Ford Motor,Produkt E,"150,0",Lager J,Lager F
041,Paket an Transporteur übergeben,2024-03-05 02:04:20,Warenausgang,Mia Schmitt,"8,96",Ford Motor,Produkt E,"150,0",Lager F,Lager D
041,Bestellstatus im System ändern,2024-03-05 02:57:20,Warenausgang,Leonie Richter,"1,17",Ford Motor,Produkt E,"150,0",Lager I,Lager E
042,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Noah Becker,"1,33",Samsung Electronics,Produkt O,"120,0",Lager B,Lager H
042,Kunden-Daten in System übertragen,2024-03-04 20:32:20,Auftragsannahme,Sophia Lang,"3,25",Samsung Electronics,Produkt O,"120,0",Lager B,Lager H
042,Zahlvorgang abschließen,2024-03-04 20:52:20,Auftragsannahme,Emma Weber,"3,58",Samsung Electronics,Produkt O,"120,0",Lager H,Lager A
042,Bestellung im System eintragen,2024-03-04 20:54:20,Auftragsannahme,Lisa Schulz,"7,34",Samsung Electronics,Produkt O,"120,0",Lager I,Lager F
042,Lagerbestand überprüfen,2024-03-04 21:01:20,Bestandsverwaltung,Lisa Schulz,"3,0",Samsung Electronics,Produkt O,"120,0",Lager D,Lager J
042,Auftragsabwicklung im System starten,2024-03-04 21:25:20,Bestandsverwaltung,David Meyer,"5,29",Samsung Electronics,Produkt O,"120,0",Lager D,Lager A
042,Artikel zusammenstellen,2024-03-04 21:55:20,Lager,Jonas Richter,"2,05",Samsung Electronics,Produkt O,"120,0",Lager J,Lager F
042,Ware verpacken,2024-03-04 22:30:20,Lager,Sarah Schmidt,"3,87",Samsung Electronics,Produkt O,"120,0",Lager B,Lager A
042,Gewicht prüfen,2024-03-04 22:49:20,Qualitätskontrolle,Emilia Wagner,"2,93",Samsung Electronics,Produkt O,"120,0",Lager I,Lager E
042,Anzahl der Artikel überprüfen,2024-03-04 23:31:20,Qualitätskontrolle,Lisa Schulz,"2,84",Samsung Electronics,Produkt O,"120,0",Lager H,Lager F
042,Verpackung prüfen,2024-03-04 23:35:20,Qualitätskontrolle,David Meyer,"6,46",Samsung Electronics,Produkt O,"120,0",Lager I,Lager C
042,Informationen an Transporteur übermitteln,2024-03-05 00:35:20,Warenausgang,Paul Zimmer,"7,25",Samsung Electronics,Produkt O,"120,0",Lager F,Lager A
042,Paket an Transporteur übergeben,2024-03-05 01:26:20,Warenausgang,Noah Becker,"9,95",Samsung Electronics,Produkt O,"120,0",Lager H,Lager G
042,Bestellstatus im System ändern,2024-03-05 02:14:20,Warenausgang,David Meyer,"2,94",Samsung Electronics,Produkt O,"120,0",Lager C,Lager F
043,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Paul Zimmer,"2,33",Bayer,Produkt E,"150,0",Lager J,Lager D
043,Kunden-Daten in System übertragen,2024-03-04 21:13:20,Auftragsannahme,Mia Schmitt,"2,53",Bayer,Produkt E,"150,0",Lager F,Lager E
043,Zahlvorgang abschließen,2024-03-04 21:56:20,Auftragsannahme,Emilia Wagner,"3,91",Bayer,Produkt E,"150,0",Lager I,Lager B
043,Bestellung im System eintragen,2024-03-04 22:34:20,Auftragsannahme,Luca Huber,"8,33",Bayer,Produkt E,"150,0",Lager I,Lager G
043,Lagerbestand überprüfen,2024-03-04 22:37:20,Bestandsverwaltung,Emma Weber,"2,9",Bayer,Produkt E,"150,0",Lager D,Lager B
043,Auftragsabwicklung im System starten,2024-03-04 23:36:20,Bestandsverwaltung,Luca Huber,"7,75",Bayer,Produkt E,"150,0",Lager E,Lager E
043,Artikel zusammenstellen,2024-03-05 00:21:20,Lager,Jonas Richter,"5,28",Bayer,Produkt E,"150,0",Lager D,Lager D
043,Ware verpacken,2024-03-05 01:02:20,Lager,Luca Huber,"6,94",Bayer,Produkt E,"150,0",Lager G,Lager F
043,Gewicht prüfen,2024-03-05 01:48:20,Qualitätskontrolle,Jonas Richter,"2,06",Bayer,Produkt E,"150,0",Lager B,Lager A
043,Anzahl der Artikel überprüfen,2024-03-05 02:42:20,Qualitätskontrolle,Timo Wagner,"3,44",Bayer,Produkt E,"150,0",Lager B,Lager G
043,Verpackung prüfen,2024-03-05 02:43:20,Qualitätskontrolle,Max Mustermann,"6,21",Bayer,Produkt E,"150,0",Lager A,Lager J
043,Paket zur Warenausgabe bringen,2024-03-05 03:22:20,Warenausgang,David Meyer,"7,07",Bayer,Produkt E,"150,0",Lager J,Lager G
043,Paket an Kunde übergeben,2024-03-05 04:06:20,Warenausgang,Max Mustermann,"8,45",Bayer,Produkt E,"150,0",Lager F,Lager H
043,Bestellstatus im System ändern,2024-03-05 04:53:20,Warenausgang,Lisa Schulz,"2,64",Bayer,Produkt E,"150,0",Lager A,Lager J
044,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Emma Weber,"1,17",Daimler AG,Produkt H,"130,0",Lager E,Lager A
044,Kunden-Daten in System übertragen,2024-03-04 21:20:20,Auftragsannahme,Emilia Wagner,"2,98",Daimler AG,Produkt H,"130,0",Lager A,Lager A
044,Zahlvorgang abschließen,2024-03-04 21:53:20,Auftragsannahme,Leonie Richter,"3,91",Daimler AG,Produkt H,"130,0",Lager G,Lager D
044,Bestellung im System eintragen,2024-03-04 22:30:20,Auftragsannahme,Emma Weber,"5,03",Daimler AG,Produkt H,"130,0",Lager B,Lager F
044,Lagerbestand überprüfen,2024-03-04 22:31:20,Bestandsverwaltung,Lisa Mueller,"1,52",Daimler AG,Produkt H,"130,0",Lager B,Lager G
044,Auftragsabwicklung im System starten,2024-03-04 23:08:20,Bestandsverwaltung,Paul Zimmer,"6,39",Daimler AG,Produkt H,"130,0",Lager E,Lager B
044,Artikel zusammenstellen,2024-03-04 23:17:20,Lager,Lisa Schulz,"5,89",Daimler AG,Produkt H,"130,0",Lager B,Lager A
044,Ware verpacken,2024-03-04 23:41:20,Lager,Hannah Meyer,"5,57",Daimler AG,Produkt H,"130,0",Lager B,Lager D
044,Gewicht prüfen,2024-03-05 00:30:20,Qualitätskontrolle,Lena Mueller,"1,56",Daimler AG,Produkt H,"130,0",Lager I,Lager J
044,Anzahl der Artikel überprüfen,2024-03-05 01:24:20,Qualitätskontrolle,Paul Zimmer,"3,43",Daimler AG,Produkt H,"130,0",Lager B,Lager F
044,Verpackung prüfen,2024-03-05 02:01:20,Qualitätskontrolle,Lisa Mueller,"5,43",Daimler AG,Produkt H,"130,0",Lager B,Lager H
044,Paket zur Warenausgabe bringen,2024-03-05 02:09:20,Warenausgang,Hannah Meyer,"5,16",Daimler AG,Produkt H,"130,0",Lager J,Lager J
044,Zahlungsabwicklung durchführen,2024-03-05 02:37:20,Warenausgang,Noah Becker,"8,59",Daimler AG,Produkt H,"130,0",Lager H,Lager B
044,Paket an Kunde übergeben,2024-03-05 03:23:20,Warenausgang,Sarah Schmidt,"6,09",Daimler AG,Produkt H,"130,0",Lager G,Lager F
044,Bestellstatus im System ändern,2024-03-05 03:56:20,Warenausgang,Paul Zimmer,"1,79",Daimler AG,Produkt H,"130,0",Lager D,Lager A
045,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Jan Becker,"1,95",Intel,Produkt J,"75,0",Lager B,Lager A
045,Kunden-Daten in System übertragen,2024-03-04 21:04:20,Auftragsannahme,Lisa Mueller,"3,16",Intel,Produkt J,"75,0",Lager G,Lager H
045,Zahlvorgang abschließen,2024-03-04 21:05:20,Auftragsannahme,Luca Huber,"5,07",Intel,Produkt J,"75,0",Lager E,Lager I
045,Bestellung im System eintragen,2024-03-04 21:51:20,Auftragsannahme,Lena Mueller,"4,11",Intel,Produkt J,"75,0",Lager A,Lager I
045,Lagerbestand überprüfen,2024-03-04 22:46:20,Bestandsverwaltung,Luca Huber,"2,97",Intel,Produkt J,"75,0",Lager A,Lager J
045,Auftragsabwicklung im System starten,2024-03-04 22:52:20,Bestandsverwaltung,Lisa Schulz,"9,7",Intel,Produkt J,"75,0",Lager E,Lager E
045,Artikel zusammenstellen,2024-03-04 23:26:20,Lager,Emma Weber,"5,07",Intel,Produkt J,"75,0",Lager J,Lager A
045,Ware verpacken,2024-03-05 00:22:20,Lager,Lisa Mueller,"4,19",Intel,Produkt J,"75,0",Lager B,Lager A
045,Gewicht prüfen,2024-03-05 00:40:20,Qualitätskontrolle,Nico Schmidt,"2,85",Intel,Produkt J,"75,0",Lager J,Lager D
045,Anzahl der Artikel überprüfen,2024-03-05 00:46:20,Qualitätskontrolle,Sarah Schmidt,"4,92",Intel,Produkt J,"75,0",Lager C,Lager F
045,Verpackung prüfen,2024-03-05 00:48:20,Qualitätskontrolle,Mia Schmitt,"3,61",Intel,Produkt J,"75,0",Lager J,Lager D
045,Informationen an Transporteur übermitteln,2024-03-05 01:41:20,Warenausgang,Lena Mueller,"9,01",Intel,Produkt J,"75,0",Lager F,Lager D
045,Paket an Transporteur übergeben,2024-03-05 01:52:20,Warenausgang,Sophia Lang,"7,92",Intel,Produkt J,"75,0",Lager G,Lager A
045,Bestellstatus im System ändern,2024-03-05 02:47:20,Warenausgang,Laura Fischer,"2,99",Intel,Produkt J,"75,0",Lager C,Lager E
046,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Noah Becker,"1,72",Honda Motor,Produkt Q,"110,0",Lager H,Lager A
046,Kunden-Daten in System übertragen,2024-03-04 21:06:20,Auftragsannahme,Jan Becker,"3,43",Honda Motor,Produkt Q,"110,0",Lager J,Lager H
046,Zahlvorgang abschließen,2024-03-04 21:36:20,Auftragsannahme,Jan Becker,"3,39",Honda Motor,Produkt Q,"110,0",Lager H,Lager B
046,Bestellung im System eintragen,2024-03-04 21:46:20,Auftragsannahme,Hannah Meyer,"8,76",Honda Motor,Produkt Q,"110,0",Lager G,Lager F
046,Lagerbestand überprüfen,2024-03-04 22:33:20,Bestandsverwaltung,Mia Schmitt,"2,3",Honda Motor,Produkt Q,"110,0",Lager D,Lager I
046,Auftragsabwicklung im System starten,2024-03-04 23:01:20,Bestandsverwaltung,Nico Schmidt,"7,64",Honda Motor,Produkt Q,"110,0",Lager G,Lager A
046,Artikel zusammenstellen,2024-03-04 23:54:20,Lager,Laura Fischer,"3,82",Honda Motor,Produkt Q,"110,0",Lager E,Lager C
046,Ware verpacken,2024-03-04 23:58:20,Lager,Lena Mueller,"5,49",Honda Motor,Produkt Q,"110,0",Lager E,Lager H
046,Gewicht prüfen,2024-03-05 00:02:20,Qualitätskontrolle,Max Mustermann,"2,3",Honda Motor,Produkt Q,"110,0",Lager G,Lager I
046,Anzahl der Artikel überprüfen,2024-03-05 00:45:20,Qualitätskontrolle,Lena Mueller,"2,97",Honda Motor,Produkt Q,"110,0",Lager I,Lager D
046,Verpackung prüfen,2024-03-05 01:07:20,Qualitätskontrolle,Paul Zimmer,"5,22",Honda Motor,Produkt Q,"110,0",Lager I,Lager F
046,Paket zur Warenausgabe bringen,2024-03-05 01:37:20,Warenausgang,Laura Fischer,"8,64",Honda Motor,Produkt Q,"110,0",Lager A,Lager B
046,Zahlungsabwicklung durchführen,2024-03-05 01:46:20,Warenausgang,David Meyer,"11,06",Honda Motor,Produkt Q,"110,0",Lager B,Lager C
046,Paket an Kunde übergeben,2024-03-05 02:41:20,Warenausgang,Lisa Schulz,"5,89",Honda Motor,Produkt Q,"110,0",Lager C,Lager E
046,Bestellstatus im System ändern,2024-03-05 03:07:20,Warenausgang,Mia Schmitt,"1,51",Honda Motor,Produkt Q,"110,0",Lager H,Lager I
047,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,David Meyer,"1,99",Mitsubishi Electric,Produkt H,"130,0",Lager G,Lager J
047,Kunden-Daten in System übertragen,2024-03-04 20:51:20,Auftragsannahme,Lisa Mueller,"2,58",Mitsubishi Electric,Produkt H,"130,0",Lager E,Lager A
047,Zahlvorgang abschließen,2024-03-04 21:09:20,Auftragsannahme,Leonie Richter,"5,36",Mitsubishi Electric,Produkt H,"130,0",Lager E,Lager A
047,Bestellung im System eintragen,2024-03-04 21:36:20,Auftragsannahme,Mia Schmitt,"4,9",Mitsubishi Electric,Produkt H,"130,0",Lager F,Lager B
047,Lagerbestand überprüfen,2024-03-04 22:13:20,Bestandsverwaltung,Max Mustermann,"1,92",Mitsubishi Electric,Produkt H,"130,0",Lager E,Lager I
047,Auftragsabwicklung im System starten,2024-03-04 23:03:20,Bestandsverwaltung,Nico Schmidt,"8,67",Mitsubishi Electric,Produkt H,"130,0",Lager D,Lager E
047,Artikel zusammenstellen,2024-03-04 23:43:20,Lager,Mia Schmitt,"4,04",Mitsubishi Electric,Produkt H,"130,0",Lager B,Lager I
047,Ware verpacken,2024-03-05 00:37:20,Lager,Nico Schmidt,"4,96",Mitsubishi Electric,Produkt H,"130,0",Lager J,Lager D
047,Gewicht prüfen,2024-03-05 01:24:20,Qualitätskontrolle,Nico Schmidt,"2,04",Mitsubishi Electric,Produkt H,"130,0",Lager C,Lager D
047,Anzahl der Artikel überprüfen,2024-03-05 02:00:20,Qualitätskontrolle,Jan Becker,"4,73",Mitsubishi Electric,Produkt H,"130,0",Lager E,Lager D
047,Verpackung prüfen,2024-03-05 02:47:20,Qualitätskontrolle,Luca Huber,"4,12",Mitsubishi Electric,Produkt H,"130,0",Lager I,Lager E
047,Paket zur Warenausgabe bringen,2024-03-05 03:17:20,Warenausgang,Mia Schmitt,"4,03",Mitsubishi Electric,Produkt H,"130,0",Lager G,Lager C
047,Paket an Kunde übergeben,2024-03-05 03:48:20,Warenausgang,Leonie Richter,"9,46",Mitsubishi Electric,Produkt H,"130,0",Lager G,Lager C
047,Bestellstatus im System ändern,2024-03-05 04:17:20,Warenausgang,David Meyer,"2,23",Mitsubishi Electric,Produkt H,"130,0",Lager E,Lager C
048,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Timo Wagner,"1,18",Nestlé,Produkt D,"70,0",Lager A,Lager A
048,Kunden-Daten in System übertragen,2024-03-04 20:29:20,Auftragsannahme,Noah Becker,"3,38",Nestlé,Produkt D,"70,0",Lager G,Lager A
048,Zahlvorgang abschließen,2024-03-04 20:41:20,Auftragsannahme,Luca Huber,"4,32",Nestlé,Produkt D,"70,0",Lager I,Lager H
048,Bestellung im System eintragen,2024-03-04 21:27:20,Auftragsannahme,Jonas Richter,"5,65",Nestlé,Produkt D,"70,0",Lager H,Lager C
048,Lagerbestand überprüfen,2024-03-04 22:09:20,Bestandsverwaltung,Leonie Richter,"2,61",Nestlé,Produkt D,"70,0",Lager I,Lager F
048,Auftragsabwicklung im System starten,2024-03-04 22:58:20,Bestandsverwaltung,Luca Huber,"8,61",Nestlé,Produkt D,"70,0",Lager E,Lager H
048,Artikel zusammenstellen,2024-03-04 23:18:20,Lager,Timo Wagner,"3,6",Nestlé,Produkt D,"70,0",Lager G,Lager B
048,Ware verpacken,2024-03-04 23:34:20,Lager,Jonas Richter,"7,45",Nestlé,Produkt D,"70,0",Lager I,Lager J
048,Gewicht prüfen,2024-03-05 00:30:20,Qualitätskontrolle,Nico Schmidt,"1,09",Nestlé,Produkt D,"70,0",Lager H,Lager C
048,Anzahl der Artikel überprüfen,2024-03-05 00:56:20,Qualitätskontrolle,Luca Huber,"2,4",Nestlé,Produkt D,"70,0",Lager F,Lager A
048,Verpackung prüfen,2024-03-05 01:37:20,Qualitätskontrolle,Emilia Wagner,"6,46",Nestlé,Produkt D,"70,0",Lager B,Lager C
048,Paket zur Warenausgabe bringen,2024-03-05 02:23:20,Warenausgang,Sarah Schmidt,"6,9",Nestlé,Produkt D,"70,0",Lager E,Lager F
048,Zahlungsabwicklung durchführen,2024-03-05 03:14:20,Warenausgang,Jonas Richter,"7,59",Nestlé,Produkt D,"70,0",Lager E,Lager I
048,Paket an Kunde übergeben,2024-03-05 03:21:20,Warenausgang,David Meyer,"8,15",Nestlé,Produkt D,"70,0",Lager A,Lager A
048,Bestellstatus im System ändern,2024-03-05 03:43:20,Warenausgang,Hannah Meyer,"1,65",Nestlé,Produkt D,"70,0",Lager F,Lager D
049,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Timo Wagner,"1,4",Siemens,Produkt J,"75,0",Lager J,Lager H
049,Kunden-Daten in System übertragen,2024-03-04 20:59:20,Auftragsannahme,Leonie Richter,"4,0",Siemens,Produkt J,"75,0",Lager A,Lager J
049,Zahlvorgang abschließen,2024-03-04 21:16:20,Auftragsannahme,Timo Wagner,"5,45",Siemens,Produkt J,"75,0",Lager C,Lager H
049,Bestellung im System eintragen,2024-03-04 21:58:20,Auftragsannahme,Laura Fischer,"5,45",Siemens,Produkt J,"75,0",Lager D,Lager G
049,Lagerbestand überprüfen,2024-03-04 22:19:20,Bestandsverwaltung,Jonas Richter,"1,39",Siemens,Produkt J,"75,0",Lager E,Lager D
049,Auftragsabwicklung im System starten,2024-03-04 22:51:20,Bestandsverwaltung,Jonas Richter,"7,41",Siemens,Produkt J,"75,0",Lager I,Lager H
049,Artikel zusammenstellen,2024-03-04 23:21:20,Lager,Jan Becker,"5,7",Siemens,Produkt J,"75,0",Lager H,Lager F
049,Ware verpacken,2024-03-05 00:11:20,Lager,Timo Wagner,"6,94",Siemens,Produkt J,"75,0",Lager G,Lager G
